StockCode,Date,units_sold,revenue,n_invoices,units_roll_7,units_roll_14,units_roll_30,rev_roll_7,rev_roll_14,rev_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
21212,2010-11-08,168,76.8,3,154.14285714285714,116.64285714285714,148.16666666666666,75.86428571428573,58.582142857142856,72.44366666666666,176.0,98.0,74.0,0,8,11,4,0,0
21212,2010-11-09,156,79.56,9,164.14285714285714,123.35714285714286,153.76666666666668,79.13571428571429,61.160714285714285,75.00366666666667,168.0,515.0,98.0,1,9,11,4,0,0
21212,2010-11-10,128,70.39999999999999,9,112.85714285714286,127.5,158.53333333333333,58.951428571428586,62.99357142857143,77.41733333333333,156.0,72.0,195.0,2,10,11,4,0,0
21212,2010-11-11,135,74.25,9,120.85714285714286,122.71428571428571,157.7,63.35142857142858,61.47571428571428,76.959,128.0,98.0,74.0,3,11,11,4,0,0
21212,2010-11-12,74,34.46,4,126.14285714285714,127.07142857142857,155.66666666666666,66.25857142857144,63.872142857142855,75.84066666666666,135.0,120.0,108.0,4,12,11,4,0,0
21212,2010-11-13,0,0.0,0,119.57142857142857,124.64285714285714,143.53333333333333,61.752857142857145,62.090714285714284,70.51933333333334,74.0,0.0,0.0,5,13,11,4,1,0
21212,2010-11-14,77,42.349999999999994,5,119.57142857142857,124.64285714285714,139.1,61.752857142857145,62.090714285714284,68.081,0.0,176.0,5.0,6,14,11,4,1,0
21212,2010-11-15,12,6.6,4,105.42857142857143,129.78571428571428,138.4,53.97428571428572,64.91928571428572,67.696,77.0,168.0,98.0,0,15,11,4,0,0
21212,2010-11-16,924,399.0,9,83.14285714285714,123.64285714285714,138.8,43.945714285714295,61.54071428571429,67.916,12.0,156.0,515.0,1,16,11,4,0,0
21212,2010-11-17,148,65.8,3,192.85714285714286,152.85714285714286,154.26666666666668,89.58000000000001,74.26571428571428,74.13466666666666,924.0,128.0,72.0,2,17,11,4,0,0
21212,2010-11-18,125,68.75,6,195.71428571428572,158.28571428571428,155.83333333333334,88.92285714285715,76.13714285714285,74.47633333333333,148.0,135.0,98.0,3,18,11,4,0,0
21212,2010-11-19,291,128.85,7,194.28571428571428,160.21428571428572,143.66666666666666,88.13714285714286,77.19785714285715,69.34466666666665,125.0,74.0,120.0,4,19,11,4,0,0
21212,2010-11-20,0,0.0,0,225.28571428571428,172.42857142857142,138.6,101.62142857142858,81.68714285714285,66.974,291.0,0.0,0.0,5,20,11,4,1,0
21212,2010-11-21,44,24.2,6,225.28571428571428,172.42857142857142,131.5,101.62142857142858,81.68714285714285,63.58899999999999,0.0,77.0,176.0,6,21,11,4,1,0
21212,2010-11-22,103,56.65,6,220.57142857142858,163.0,132.93333333333334,99.02857142857144,76.50142857142858,64.37733333333333,44.0,12.0,168.0,0,22,11,4,0,0
21212,2010-11-23,92,47.480000000000004,8,233.57142857142858,158.35714285714286,136.36666666666667,106.17857142857144,75.06214285714285,66.26566666666666,103.0,924.0,156.0,1,23,11,4,0,0
21212,2010-11-24,197,92.75,7,114.71428571428571,153.78571428571428,137.0,55.96142857142858,72.77071428571428,66.51,92.0,148.0,128.0,2,24,11,4,0,0
21212,2010-11-25,764,342.2,12,121.71428571428571,158.71428571428572,141.1,59.81142857142857,74.36714285714287,68.24499999999999,197.0,125.0,135.0,3,25,11,4,0,0
21212,2010-11-26,50,27.5,3,213.0,203.64285714285714,163.3,98.87571428571428,93.50642857142857,77.85499999999999,764.0,291.0,74.0,4,26,11,4,0,0
21212,2010-11-27,0,0.0,0,178.57142857142858,201.92857142857142,158.46666666666667,84.39714285714285,93.00928571428571,75.71666666666667,50.0,0.0,0.0,5,27,11,4,1,0
21212,2010-11-28,36,19.799999999999997,8,178.57142857142858,201.92857142857142,156.0,84.39714285714285,93.00928571428571,74.36,0.0,44.0,77.0,6,28,11,4,1,0
21212,2010-11-29,583,258.25,9,177.42857142857142,199.0,153.6,83.76857142857143,91.39857142857143,73.03999999999999,36.0,103.0,12.0,0,29,11,4,0,0
21212,2010-11-30,201,90.66,4,246.0,239.78571428571428,173.03333333333333,112.56857142857143,109.37357142857142,81.64833333333333,583.0,92.0,924.0,1,30,11,4,0,0
21212,2010-12-01,221,105.94999999999999,7,261.57142857142856,188.14285714285714,179.56666666666666,118.73714285714287,87.3492857142857,84.57866666666665,201.0,197.0,148.0,2,1,12,4,0,1
21212,2010-12-02,459,205.65,9,265.0,193.35714285714286,183.66666666666666,120.62285714285714,90.21714285714286,86.31366666666666,221.0,764.0,125.0,3,2,12,4,0,1
21212,2010-12-03,168,76.8,3,221.42857142857142,217.21428571428572,181.8,101.11571428571429,99.99571428571429,85.807,459.0,50.0,291.0,4,3,12,4,0,1
21212,2010-12-04,0,0.0,0,238.28571428571428,208.42857142857142,185.0,108.15857142857143,96.27785714285714,87.047,168.0,0.0,0.0,5,4,12,4,1,1
21212,2010-12-05,21,11.55,4,238.28571428571428,208.42857142857142,181.73333333333332,108.15857142857143,96.27785714285714,85.25033333333333,0.0,36.0,44.0,6,5,12,4,1,1
21212,2010-12-06,120,50.4,1,236.14285714285714,206.78571428571428,178.43333333333334,106.98000000000002,95.37428571428572,83.43533333333333,21.0,583.0,103.0,0,6,12,4,0,1
21212,2010-12-07,145,73.50999999999999,6,170.0,208.0,182.43333333333334,77.28714285714285,94.92785714285712,85.11533333333334,120.0,201.0,92.0,1,7,12,4,0,1
21212,2010-12-08,126,69.3,7,162.0,211.78571428571428,181.4,74.83714285714288,96.78714285714285,84.339,145.0,221.0,197.0,2,8,12,4,0,1
21212,2010-12-09,65,35.75,6,148.42857142857142,206.71428571428572,180.0,69.60142857142857,95.11214285714286,84.089,126.0,459.0,764.0,3,9,12,4,0,1
21212,2010-12-10,360,166.79999999999998,7,92.14285714285714,156.78571428571428,176.96666666666667,45.330000000000005,73.22285714285715,82.62866666666667,65.0,168.0,50.0,4,10,12,4,0,1
21212,2010-12-11,0,0.0,0,119.57142857142857,178.92857142857142,184.7,58.18714285714286,83.17285714285715,85.842,360.0,0.0,0.0,5,11,12,4,1,1
21212,2010-12-12,5,2.75,2,119.57142857142857,178.92857142857142,180.2,58.18714285714286,83.17285714285715,83.36699999999999,0.0,21.0,36.0,6,12,12,4,1,1
21212,2010-12-13,26,14.299999999999999,3,117.28571428571429,176.71428571428572,177.9,56.93,81.95500000000001,82.30999999999999,5.0,120.0,583.0,0,13,12,4,0,1
21212,2010-12-14,78,42.9,4,103.85714285714286,136.92857142857142,178.76666666666668,51.77285714285715,64.53,82.78666666666666,26.0,145.0,201.0,1,14,12,4,0,1
21212,2010-12-15,194,91.1,5,94.28571428571429,128.14285714285714,178.8,47.4,61.11857142857143,82.805,78.0,126.0,221.0,2,15,12,4,0,1
21212,2010-12-16,0,0.0,0,104.0,126.21428571428571,184.86666666666667,50.51428571428572,60.05785714285714,85.62166666666667,194.0,65.0,459.0,3,16,12,4,0,1
21212,2010-12-17,240,132.0,1,94.71428571428571,93.42857142857143,154.06666666666666,45.40714285714286,45.36857142857143,72.32166666666667,0.0,360.0,168.0,4,17,12,4,0,1
21212,2010-12-18,0,0.0,0,77.57142857142857,98.57142857142857,157.13333333333333,40.4357142857143,49.31142857142857,74.52833333333334,240.0,0.0,0.0,5,18,12,4,1,1
21212,2010-12-19,0,0.0,0,77.57142857142857,98.57142857142857,152.96666666666667,40.4357142857143,49.31142857142857,72.23666666666666,0.0,5.0,21.0,6,19,12,4,1,1
21212,2010-12-20,984,397.2,2,76.85714285714286,97.07142857142857,143.26666666666668,40.04285714285715,48.48642857142857,67.94166666666666,0.0,26.0,120.0,0,20,12,4,0,1
21212,2010-12-21,288,127.19999999999999,2,213.71428571428572,158.78571428571428,176.06666666666666,94.74285714285715,73.25785714285713,81.18166666666666,984.0,78.0,145.0,1,21,12,4,0,1
21212,2010-12-22,24,13.2,1,243.71428571428572,169.0,184.2,106.78571428571429,77.09285714285714,84.61500000000001,288.0,194.0,126.0,2,22,12,4,0,1
21212,2010-12-23,48,26.4,2,219.42857142857142,161.71428571428572,181.56666666666666,95.65714285714286,73.08571428571427,83.16666666666667,24.0,0.0,65.0,3,23,12,4,0,1
21212,2010-12-24,0,0.0,0,226.28571428571428,160.5,180.1,99.42857142857143,72.41785714285713,82.464,48.0,240.0,360.0,4,24,12,4,0,1
21212,2010-12-25,0,0.0,0,192.0,134.78571428571428,173.53333333333333,80.57142857142857,60.503571428571426,79.37233333333333,0.0,0.0,0.0,5,25,12,4,1,1
21212,2010-12-26,0,0.0,0,192.0,134.78571428571428,148.06666666666666,80.57142857142857,60.503571428571426,67.96566666666666,0.0,0.0,5.0,6,26,12,4,1,1
21212,2010-12-27,0,0.0,0,192.0,134.42857142857142,146.4,80.57142857142857,60.30714285714286,67.049,0.0,984.0,26.0,0,27,12,4,0,1
21212,2010-12-28,0,0.0,0,51.42857142857143,132.57142857142858,146.4,23.828571428571433,59.28571428571428,67.049,0.0,288.0,78.0,1,28,12,4,0,1
21212,2010-12-29,0,0.0,0,10.285714285714286,127.0,145.2,5.657142857142865,56.22142857142857,66.389,0.0,24.0,194.0,2,29,12,4,0,1
21212,2010-12-30,0,0.0,0,6.857142857142857,113.14285714285714,125.76666666666667,3.7714285714285793,49.71428571428571,57.78066666666667,0.0,48.0,0.0,3,30,12,4,0,1
21212,2010-12-31,0,0.0,0,0.0,113.14285714285714,119.06666666666666,0.0,49.71428571428571,54.75866666666666,0.0,0.0,240.0,4,31,12,4,0,1
21212,2011-01-01,0,0.0,0,0.0,96.0,111.7,0.0,40.28571428571428,51.227,0.0,0.0,0.0,5,1,1,1,1,0
21212,2011-01-02,0,0.0,0,0.0,96.0,96.4,0.0,40.28571428571428,44.372,0.0,0.0,0.0,6,2,1,1,1,0
21212,2011-01-03,0,0.0,0,0.0,96.0,90.8,0.0,40.28571428571428,41.812000000000005,0.0,0.0,984.0,0,3,1,1,0,0
21212,2011-01-04,25,13.75,2,0.0,25.714285714285715,90.8,0.0,11.914285714285713,41.812000000000005,0.0,0.0,288.0,1,4,1,1,0,0
21212,2011-01-05,24,13.2,1,3.5714285714285716,6.928571428571429,90.93333333333334,1.9642857142857224,3.8107142857142855,41.88533333333333,25.0,0.0,24.0,2,5,1,1,0,0
21212,2011-01-06,80,44.0,6,7.0,6.928571428571429,87.73333333333333,3.850000000000008,3.8107142857142855,40.64533333333333,24.0,0.0,48.0,3,6,1,1,0,0
21212,2011-01-07,171,78.45,4,18.428571428571427,9.214285714285714,85.56666666666666,10.135714285714295,5.067857142857143,39.66166666666666,80.0,0.0,0.0,4,7,1,1,0,0
21212,2011-01-08,0,0.0,0,42.857142857142854,21.428571428571427,87.06666666666666,21.342857142857152,10.671428571428573,39.96666666666667,171.0,0.0,0.0,5,8,1,1,1,0
21212,2011-01-09,24,13.2,1,42.857142857142854,21.428571428571427,84.9,21.342857142857152,10.671428571428573,38.775,0.0,0.0,0.0,6,9,1,1,1,0
21212,2011-01-10,24,13.2,1,46.285714285714285,23.142857142857142,73.7,23.228571428571435,11.614285714285714,33.655,24.0,0.0,0.0,0,10,1,1,0,0
21212,2011-01-11,168,76.8,3,49.714285714285715,24.857142857142858,74.5,25.114285714285725,12.557142857142859,34.095,24.0,25.0,0.0,1,11,1,1,0,0
21212,2011-01-12,176,81.2,6,70.14285714285714,36.857142857142854,79.93333333333334,34.12142857142858,18.04285714285714,36.56333333333334,168.0,24.0,0.0,2,12,1,1,0,0
21212,2011-01-13,72,39.599999999999994,3,91.85714285714286,49.42857142857143,84.93333333333334,43.835714285714296,23.842857142857145,38.79333333333333,176.0,80.0,0.0,3,13,1,1,0,0
21212,2011-01-14,169,77.35,4,90.71428571428571,54.57142857142857,84.73333333333333,43.20714285714286,26.67142857142857,38.68333333333333,72.0,171.0,0.0,4,14,1,1,0,0
21212,2011-01-15,0,0.0,0,90.42857142857143,66.64285714285714,83.9,43.050000000000004,32.19642857142857,38.225,169.0,0.0,0.0,5,15,1,1,1,0
21212,2011-01-16,0,0.0,0,90.42857142857143,66.64285714285714,83.9,43.050000000000004,32.19642857142857,38.225,0.0,24.0,0.0,6,16,1,1,1,0
21212,2011-01-17,0,0.0,0,87.0,66.64285714285714,75.9,41.16428571428572,32.19642857142857,33.825,0.0,24.0,0.0,0,17,1,1,0,0
21212,2011-01-18,72,30.24,1,83.57142857142857,66.64285714285714,75.9,39.27857142857143,32.19642857142857,33.825,0.0,168.0,25.0,1,18,1,1,0,0
21212,2011-01-19,1540,659.8,5,69.85714285714286,70.0,78.3,32.627142857142864,33.37428571428571,34.833,72.0,176.0,24.0,2,19,1,1,0,0
21212,2011-01-20,0,0.0,0,264.7142857142857,178.28571428571428,96.83333333333333,115.28428571428572,79.55999999999999,43.58633333333333,1540.0,72.0,80.0,3,20,1,1,0,0
21212,2011-01-21,120,50.4,1,254.42857142857142,172.57142857142858,87.23333333333333,109.62714285714286,76.41714285714285,39.34633333333333,0.0,169.0,171.0,4,21,1,1,0,0
21212,2011-01-22,0,0.0,0,247.42857142857142,168.92857142857142,90.43333333333334,105.77714285714285,74.41357142857143,40.58633333333333,120.0,0.0,0.0,5,22,1,1,1,0
21212,2011-01-23,8,4.4,2,247.42857142857142,168.92857142857142,88.83333333333333,105.77714285714285,74.41357142857143,39.70633333333333,0.0,0.0,24.0,6,23,1,1,1,0
21212,2011-01-24,168,76.8,3,248.57142857142858,167.78571428571428,89.1,106.40571428571427,73.78499999999998,39.852999999999994,8.0,0.0,24.0,0,24,1,1,0,0
21212,2011-01-25,121,66.55,6,272.57142857142856,178.07142857142858,94.7,117.37714285714286,78.32785714285714,42.413,168.0,72.0,168.0,1,25,1,1,0,0
21212,2011-01-26,168,76.8,3,279.57142857142856,174.71428571428572,98.73333333333333,122.5642857142857,77.59571428571428,44.63133333333334,121.0,1540.0,176.0,2,26,1,1,0,0
21212,2011-01-27,42,23.1,3,83.57142857142857,174.14285714285714,104.33333333333333,39.278571428571425,77.28142857142856,47.19133333333333,168.0,0.0,72.0,3,27,1,1,0,0
21212,2011-01-28,0,0.0,0,89.57142857142857,172.0,105.73333333333333,42.57857142857143,76.10285714285715,47.96133333333333,42.0,120.0,169.0,4,28,1,1,0,0
21212,2011-01-29,0,0.0,0,72.42857142857143,159.92857142857142,105.73333333333333,35.378571428571426,70.57785714285714,47.96133333333333,0.0,0.0,0.0,5,29,1,1,1,0
21212,2011-01-30,4,2.2,1,72.42857142857143,159.92857142857142,105.73333333333333,35.378571428571426,70.57785714285714,47.96133333333333,0.0,8.0,0.0,6,30,1,1,1,0
21212,2011-01-31,150,82.5,7,71.85714285714286,160.21428571428572,105.86666666666666,35.06428571428571,70.735,48.034666666666666,4.0,168.0,0.0,0,31,1,1,0,0
21212,2011-02-01,138,75.89999999999999,7,69.28571428571429,170.92857142857142,110.86666666666666,35.878571428571426,76.62785714285714,50.784666666666666,150.0,121.0,72.0,1,1,2,1,0,0
21212,2011-02-02,2,1.1,1,71.71428571428571,175.64285714285714,115.46666666666667,37.214285714285715,79.8892857142857,53.31466666666667,138.0,168.0,1540.0,2,2,2,1,0,0
21212,2011-02-03,160,72.39999999999999,4,48.0,65.78571428571429,115.53333333333333,26.4,32.839285714285715,53.35133333333333,2.0,42.0,0.0,3,3,2,1,0,0
21212,2011-02-04,75,41.25,4,64.85714285714286,77.21428571428571,120.03333333333333,33.442857142857136,38.010714285714286,55.30633333333333,160.0,0.0,120.0,4,4,2,1,0,0
21212,2011-02-05,0,0.0,0,75.57142857142857,74.0,121.73333333333333,39.33571428571428,37.357142857142854,56.24133333333332,75.0,0.0,0.0,5,5,2,1,1,0
21212,2011-02-06,0,0.0,0,75.57142857142857,74.0,119.06666666666666,39.33571428571428,37.357142857142854,54.77466666666666,0.0,4.0,8.0,6,6,2,1,1,0
21212,2011-02-07,48,26.4,2,75.0,73.42857142857143,113.36666666666666,39.021428571428565,37.042857142857144,52.15966666666666,0.0,150.0,168.0,0,7,2,1,0,0
21212,2011-02-08,48,26.4,2,60.42857142857143,64.85714285714286,114.96666666666667,31.007142857142856,33.442857142857136,53.03966666666666,48.0,138.0,121.0,1,8,2,1,0,0
21212,2011-02-09,48,26.4,2,47.57142857142857,59.642857142857146,115.76666666666667,23.935714285714283,30.574999999999996,53.47966666666666,48.0,2.0,168.0,2,9,2,1,0,0
21212,2011-02-10,26,14.299999999999999,2,54.142857142857146,51.07142857142857,116.56666666666666,27.55,26.974999999999998,53.919666666666664,48.0,160.0,42.0,3,10,2,1,0,0
21212,2011-02-11,120,50.4,1,35.0,49.92857142857143,111.83333333333333,19.25,26.346428571428568,51.83633333333333,26.0,75.0,0.0,4,11,2,1,0,0
21212,2011-02-12,0,0.0,0,41.42857142857143,58.5,109.96666666666667,20.557142857142853,29.946428571428566,50.809666666666665,120.0,0.0,0.0,5,12,2,1,1,0
21212,2011-02-13,26,14.299999999999999,2,41.42857142857143,58.5,107.56666666666666,20.557142857142853,29.946428571428566,49.48966666666666,0.0,0.0,4.0,6,13,2,1,1,0
21212,2011-02-14,30,16.5,2,45.142857142857146,60.07142857142857,102.8,22.599999999999998,30.810714285714283,47.388,26.0,48.0,150.0,0,14,2,1,0,0
21212,2011-02-15,144,63.599999999999994,2,42.57142857142857,51.5,103.8,21.185714285714283,26.096428571428568,47.937999999999995,30.0,48.0,138.0,1,15,2,1,0,0
21212,2011-02-16,24,13.2,1,56.285714285714285,51.92857142857143,108.6,26.5,25.217857142857138,50.058,144.0,48.0,2.0,2,16,2,1,0,0
21212,2011-02-17,30,16.5,2,52.857142857142854,53.5,109.4,24.61428571428571,26.082142857142852,50.498,24.0,26.0,160.0,3,17,2,1,0,0
21212,2011-02-18,192,90.0,4,53.42857142857143,44.214285714285715,108.0,24.928571428571427,22.08928571428571,50.03999999999999,30.0,120.0,75.0,4,18,2,1,0,0
21212,2011-02-19,0,0.0,0,63.714285714285715,52.57142857142857,63.06666666666667,30.585714285714285,25.571428571428573,31.046666666666667,192.0,0.0,0.0,5,19,2,1,1,0
21212,2011-02-20,13,7.15,2,63.714285714285715,52.57142857142857,63.06666666666667,30.585714285714285,25.571428571428573,31.046666666666667,0.0,26.0,0.0,6,20,2,1,1,0
21212,2011-02-21,34,18.7,4,61.857142857142854,53.5,59.5,29.564285714285713,26.082142857142856,29.605,13.0,30.0,48.0,0,21,2,1,0,0
21212,2011-02-22,337,154.14999999999998,7,62.42857142857143,52.5,60.63333333333333,29.878571428571426,25.532142857142855,30.228333333333335,34.0,144.0,48.0,1,22,2,1,0,0
21212,2011-02-23,72,39.599999999999994,3,90.0,73.14285714285714,71.6,42.81428571428571,34.65714285714285,35.22,337.0,24.0,48.0,2,23,2,1,0,0
21212,2011-02-24,74,40.699999999999996,4,96.85714285714286,74.85714285714286,68.4,46.58571428571429,35.6,33.98,72.0,30.0,26.0,3,24,2,1,0,0
21212,2011-02-25,72,39.599999999999994,3,103.14285714285714,78.28571428571429,66.83333333333333,50.042857142857144,37.48571428571428,33.11833333333333,74.0,192.0,120.0,4,25,2,1,0,0
21212,2011-02-26,0,0.0,0,86.0,74.85714285714286,63.63333333333333,42.842857142857135,36.714285714285715,31.878333333333334,72.0,0.0,0.0,5,26,2,1,1,0
21212,2011-02-27,100,55.0,5,86.0,74.85714285714286,62.233333333333334,42.84285714285714,36.714285714285715,31.108333333333334,0.0,13.0,26.0,6,27,2,1,1,0
21212,2011-02-28,99,54.449999999999996,5,98.42857142857143,80.14285714285714,65.56666666666666,49.67857142857142,39.62142857142857,32.94166666666667,100.0,34.0,30.0,0,28,2,1,0,0
21212,2011-03-01,120,66.0,4,107.71428571428571,85.07142857142857,68.86666666666666,54.78571428571428,42.332142857142856,34.75666666666667,99.0,337.0,144.0,1,1,3,1,0,0
21212,2011-03-02,121,66.55,6,76.71428571428571,83.35714285714286,72.73333333333333,42.192857142857136,42.503571428571426,36.88333333333333,120.0,72.0,24.0,2,2,3,1,0,0
21212,2011-03-03,25,13.75,2,83.71428571428571,90.28571428571429,71.76666666666667,46.04285714285714,46.31428571428571,36.35166666666667,121.0,74.0,30.0,3,3,3,1,0,0
21212,2011-03-04,198,93.3,5,76.71428571428571,89.92857142857143,68.0,42.19285714285714,46.11785714285714,34.279999999999994,25.0,72.0,192.0,4,4,3,1,0,0
21212,2011-03-05,0,0.0,0,94.71428571428571,90.35714285714286,74.53333333333333,49.864285714285714,46.35357142857142,37.35333333333333,198.0,0.0,0.0,5,5,3,1,1,0
21212,2011-03-06,120,50.4,1,94.71428571428571,90.35714285714286,69.2,49.864285714285714,46.35357142857142,34.93999999999999,0.0,100.0,13.0,6,6,3,1,1,0
21212,2011-03-07,24,13.2,1,97.57142857142857,98.0,70.7,49.207142857142856,49.44285714285714,35.245,120.0,99.0,34.0,0,7,3,1,0,0
21212,2011-03-08,228,109.8,5,86.85714285714286,97.28571428571429,71.5,43.31428571428571,49.05,35.684999999999995,24.0,120.0,337.0,1,8,3,1,0,0
21212,2011-03-09,96,52.8,4,102.28571428571429,89.5,79.1,49.57142857142857,45.88214285714285,39.345,228.0,121.0,72.0,2,9,3,1,0,0
21212,2011-03-10,336,153.6,3,98.71428571428571,91.21428571428571,80.7,47.607142857142854,46.824999999999996,40.224999999999994,96.0,25.0,74.0,3,10,3,1,0,0
21212,2011-03-11,48,26.4,2,143.14285714285714,109.92857142857143,90.3,67.58571428571427,54.88928571428572,44.464999999999996,336.0,198.0,72.0,4,11,3,1,0,0
21212,2011-03-12,0,0.0,0,121.71428571428571,108.21428571428571,90.3,58.02857142857142,53.94642857142857,44.464999999999996,48.0,0.0,0.0,5,12,3,1,1,0
21212,2011-03-13,1,0.55,1,121.71428571428571,108.21428571428571,89.43333333333334,58.02857142857142,53.94642857142857,43.98833333333333,0.0,120.0,100.0,6,13,3,1,1,0
21212,2011-03-14,555,305.25,5,104.71428571428571,101.14285714285714,85.46666666666667,50.90714285714285,50.05714285714286,42.32666666666667,1.0,24.0,99.0,0,14,3,1,0,0
21212,2011-03-15,78,42.9,4,180.57142857142858,133.71428571428572,103.96666666666667,92.62857142857142,67.97142857142856,52.50166666666666,555.0,228.0,120.0,1,15,3,1,0,0
21212,2011-03-16,360,146.4,2,159.14285714285714,130.71428571428572,105.7,83.07142857142856,66.32142857142857,53.455,78.0,96.0,121.0,2,16,3,1,0,0
21212,2011-03-17,24,13.2,1,196.85714285714286,147.78571428571428,116.7,96.44285714285714,72.02499999999999,57.78499999999999,360.0,336.0,25.0,3,17,3,1,0,0
21212,2011-03-18,26,14.299999999999999,2,152.28571428571428,147.71428571428572,112.7,76.38571428571429,71.98571428571428,56.105,24.0,48.0,198.0,4,18,3,1,0,0
21212,2011-03-19,0,0.0,0,149.14285714285714,135.42857142857142,112.76666666666667,74.65714285714286,66.34285714285714,56.14166666666666,26.0,0.0,0.0,5,19,3,1,1,0
21212,2011-03-20,226,108.7,7,149.14285714285714,135.42857142857142,111.76666666666667,74.65714285714286,66.34285714285714,55.59166666666666,0.0,1.0,120.0,6,20,3,1,1,0
21212,2011-03-21,53,29.15,3,181.28571428571428,143.0,112.9,90.10714285714286,70.50714285714285,56.214999999999996,226.0,555.0,24.0,0,21,3,1,0,0
21212,2011-03-22,36,19.8,3,109.57142857142857,145.07142857142858,114.66666666666667,50.66428571428572,71.64642857142857,57.18666666666666,53.0,78.0,228.0,1,22,3,1,0,0
21212,2011-03-23,123,67.64999999999999,6,103.57142857142857,131.35714285714286,115.43333333333334,47.364285714285714,65.21785714285714,57.608333333333334,36.0,360.0,96.0,2,23,3,1,0,0
21212,2011-03-24,211,100.44999999999999,9,69.71428571428571,133.28571428571428,118.4,36.114285714285714,66.27857142857142,59.24,123.0,24.0,336.0,3,24,3,1,0,0
21212,2011-03-25,50,27.5,3,96.42857142857143,124.35714285714286,114.2,48.57857142857143,62.48214285714285,57.449999999999996,211.0,26.0,48.0,4,25,3,1,0,0
21212,2011-03-26,0,0.0,0,99.85714285714286,124.5,113.46666666666667,50.464285714285715,62.560714285714276,57.04666666666666,50.0,0.0,0.0,5,26,3,1,1,0
21212,2011-03-27,28,15.399999999999999,3,99.85714285714286,124.5,111.0,50.464285714285715,62.560714285714276,55.68999999999999,0.0,226.0,1.0,6,27,3,1,1,0
21212,2011-03-28,49,26.95,3,71.57142857142857,126.42857142857143,109.53333333333333,37.135714285714286,63.621428571428574,54.88333333333333,28.0,53.0,555.0,0,28,3,1,0,0
21212,2011-03-29,434,207.5,8,71.0,90.28571428571429,111.16666666666667,36.82142857142857,43.74285714285714,55.781666666666666,49.0,36.0,78.0,1,29,3,1,0,0
21212,2011-03-30,77,42.349999999999994,5,127.85714285714286,115.71428571428571,122.3,63.635714285714286,55.5,60.865,434.0,123.0,360.0,2,30,3,1,0,0
21212,2011-03-31,72,39.599999999999994,3,121.28571428571429,95.5,121.56666666666666,60.021428571428565,48.067857142857136,60.461666666666666,77.0,211.0,24.0,3,31,3,1,0,0
21212,2011-04-01,30,16.5,2,101.42857142857143,98.92857142857143,119.96666666666667,51.32857142857143,49.95357142857143,59.58166666666667,72.0,50.0,26.0,4,1,4,2,0,0
21212,2011-04-02,0,0.0,0,98.57142857142857,99.21428571428571,116.93333333333334,49.75714285714286,50.11071428571429,57.913333333333334,30.0,0.0,0.0,5,2,4,2,1,0
21212,2011-04-03,9,4.95,2,98.57142857142857,99.21428571428571,116.1,49.75714285714286,50.11071428571429,57.455000000000005,0.0,28.0,226.0,6,3,4,2,1,0
21212,2011-04-04,291,144.45,10,95.85714285714286,83.71428571428571,109.8,48.26428571428571,42.699999999999996,54.51,9.0,49.0,53.0,0,4,4,2,0,0
21212,2011-04-05,98,53.9,5,130.42857142857142,100.71428571428571,119.5,65.05,50.93571428571429,59.325,291.0,434.0,36.0,1,5,4,2,0,0
21212,2011-04-06,98,53.9,6,82.42857142857143,105.14285714285714,118.76666666666667,43.10714285714285,53.37142857142857,59.44166666666667,98.0,77.0,123.0,2,6,4,2,0,0
21212,2011-04-07,11,6.050000000000001,3,85.42857142857143,103.35714285714286,121.23333333333333,44.75714285714286,52.38928571428571,60.798333333333325,98.0,72.0,211.0,3,7,4,2,0,0
21212,2011-04-08,72,39.599999999999994,3,76.71428571428571,89.07142857142857,114.0,39.964285714285715,45.64642857142858,57.34,11.0,30.0,50.0,4,8,4,2,0,0
21212,2011-04-09,0,0.0,0,82.71428571428571,90.64285714285714,113.2,43.26428571428571,46.510714285714286,56.9,72.0,0.0,0.0,5,9,4,2,1,0
21212,2011-04-10,25,13.75,2,82.71428571428571,90.64285714285714,102.0,43.26428571428571,46.510714285714286,51.78,0.0,9.0,28.0,6,10,4,2,1,0
21212,2011-04-11,107,58.849999999999994,7,85.0,90.42857142857143,101.23333333333333,44.521428571428565,46.39285714285713,51.358333333333334,25.0,291.0,49.0,0,11,4,2,0,0
21212,2011-04-12,86,47.3,5,58.714285714285715,94.57142857142857,104.8,32.29285714285714,48.67142857142857,53.32,107.0,98.0,434.0,1,12,4,2,0,0
21212,2011-04-13,24,13.2,1,57.0,69.71428571428571,107.63333333333334,31.349999999999998,37.22857142857142,54.87833333333333,86.0,98.0,77.0,2,13,4,2,0,0
21212,2011-04-14,240,132.0,10,46.42857142857143,65.92857142857143,89.93333333333334,25.535714285714285,35.146428571428565,45.14333333333333,24.0,11.0,72.0,3,14,4,2,0,0
21212,2011-04-15,24,13.2,1,79.14285714285714,77.92857142857143,95.33333333333333,43.528571428571425,41.74642857142857,48.11333333333333,240.0,72.0,30.0,4,15,4,2,0,0
21212,2011-04-16,0,0.0,0,72.28571428571429,77.5,84.13333333333334,39.75714285714286,41.510714285714286,43.67333333333333,24.0,0.0,0.0,5,16,4,2,1,0
21212,2011-04-17,54,29.7,5,72.28571428571429,77.5,83.33333333333333,39.75714285714285,41.510714285714286,43.233333333333334,0.0,25.0,9.0,6,17,4,2,1,0
