CustomerID,PrimaryCountry,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,UniqueProducts,AvgQty,Cluster_K4,Segment_KMeans,Segment_DBSCAN,IsDBSCANOutlier
15824,United Kingdom,454,2,890.94,478,445.47,79,1,2,3,123,24,239.0,0,💙 Loyal Customers,0,False
15825,United Kingdom,173,1,532.94,220,532.94,0,3,1,2,312,20,220.0,2,⚠️ At Risk,0,False
15826,United Kingdom,57,4,2598.28,1824,649.57,512,4,3,4,434,100,456.0,3,🏆 Champions,0,False
15827,United Kingdom,74,28,3603.14,1715,128.68,627,3,5,5,355,124,61.25,3,🏆 Champions,0,False
15828,United Kingdom,376,1,1108.82,367,1108.82,0,2,1,3,213,74,367.0,2,⚠️ At Risk,0,False
15829,United Kingdom,100,2,636.14,996,318.07,41,3,2,3,323,44,498.0,0,💙 Loyal Customers,0,False
15830,United Kingdom,38,1,576.0,415,576.0,0,4,1,2,412,39,415.0,2,⚠️ At Risk,0,False
15831,United Kingdom,59,3,794.64,1092,264.88,266,4,3,3,433,63,364.0,0,💙 Loyal Customers,0,False
15832,United Kingdom,255,1,836.79,465,836.79,0,2,1,3,213,54,465.0,2,⚠️ At Risk,0,False
15833,United Kingdom,738,1,80.4,24,80.4,0,1,1,1,111,5,24.0,1,😴 Inactive Customers,0,False
15834,United Kingdom,71,7,3764.39,1815,537.77,354,3,4,5,345,333,259.29,3,🏆 Champions,0,False
15835,United Kingdom,45,4,954.09,439,238.52,286,4,3,3,433,47,109.75,0,💙 Loyal Customers,0,False
15836,United Kingdom,51,1,137.37,26,137.37,0,4,1,1,411,10,26.0,1,😴 Inactive Customers,0,False
15837,United Kingdom,65,2,777.01,405,388.5,421,3,2,3,323,52,202.5,0,💙 Loyal Customers,0,False
15838,United Kingdom,12,34,73205.5,64114,2153.1,713,5,5,5,555,61,1885.71,3,🏆 Champions,-1,True
15839,United Kingdom,34,3,1048.49,675,349.5,115,4,3,3,433,56,225.0,0,💙 Loyal Customers,0,False
15840,United Kingdom,59,2,355.56,396,177.78,114,4,2,2,422,26,198.0,0,💙 Loyal Customers,0,False
15841,United Kingdom,73,9,2742.41,2391,304.71,657,3,5,4,354,60,265.67,3,🏆 Champions,0,False
15842,United Kingdom,394,2,548.8000000000001,296,274.4,134,2,2,2,222,24,148.0,0,💙 Loyal Customers,0,False
15843,United Kingdom,304,1,118.95,27,118.95,0,2,1,1,211,8,27.0,1,😴 Inactive Customers,0,False
15844,United Kingdom,47,1,130.73999999999998,134,130.74,0,4,1,1,411,11,134.0,1,😴 Inactive Customers,0,False
15845,United Kingdom,18,11,4426.28,2128,402.39,665,5,5,5,555,129,193.45,3,🏆 Champions,0,False
15846,United Kingdom,386,1,107.01,79,107.01,0,2,1,1,211,27,79.0,1,😴 Inactive Customers,0,False
15847,United Kingdom,39,5,822.57,643,164.51,603,4,4,3,443,39,128.6,0,💙 Loyal Customers,0,False
15848,United Kingdom,622,1,137.99,45,137.99,0,1,1,1,111,34,45.0,1,😴 Inactive Customers,0,False
15850,United Kingdom,20,6,1006.75,1334,167.79,707,4,4,3,443,269,222.33,3,🏆 Champions,0,False
15851,United Kingdom,527,1,109.73,67,109.73,0,1,1,1,111,8,67.0,1,😴 Inactive Customers,0,False
15852,United Kingdom,187,3,257.26,60,85.75,340,3,3,1,331,31,20.0,1,😴 Inactive Customers,0,False
15853,United Kingdom,52,1,110.8,135,110.8,0,4,1,1,411,29,135.0,1,😴 Inactive Customers,0,False
15854,United Kingdom,5,21,5578.28,1691,265.63,725,5,5,5,555,168,80.52,3,🏆 Champions,0,False
15855,United Kingdom,137,6,1052.72,712,175.45,340,3,4,3,343,72,118.67,0,💙 Loyal Customers,0,False
15856,United Kingdom,5,52,32275.95,19550,620.69,732,5,5,5,555,384,375.96,3,🏆 Champions,0,False
15857,United Kingdom,19,2,570.48,584,285.24,412,5,2,2,522,21,292.0,0,💙 Loyal Customers,0,False
15858,United Kingdom,16,13,3552.41,2715,273.26,714,5,5,5,555,273,208.85,3,🏆 Champions,0,False
15859,United Kingdom,433,1,438.46,174,438.46,0,1,1,2,112,22,174.0,2,⚠️ At Risk,0,False
15860,United Kingdom,41,17,2361.3,1259,138.9,693,4,5,4,454,249,74.06,3,🏆 Champions,0,False
15861,United Kingdom,13,12,4369.2,3837,364.1,668,5,5,5,555,452,319.75,3,🏆 Champions,0,False
15862,United Kingdom,9,13,2512.29,1520,193.25,714,5,5,4,554,417,116.92,3,🏆 Champions,0,False
15863,United Kingdom,26,5,355.1,162,71.02,697,4,4,2,442,74,32.4,0,💙 Loyal Customers,0,False
15864,United Kingdom,23,7,2180.76,1486,311.54,359,4,4,4,444,18,212.29,0,💙 Loyal Customers,0,False
15865,United Kingdom,41,5,2241.42,1141,448.28,663,4,4,4,444,119,228.2,3,🏆 Champions,0,False
15866,United Kingdom,102,1,211.89,124,211.89,0,3,1,1,311,43,124.0,2,⚠️ At Risk,0,False
15867,United Kingdom,6,31,8923.3,5067,287.85,720,5,5,5,555,547,163.45,3,🏆 Champions,0,False
15868,United Kingdom,584,1,94.53,57,94.53,0,1,1,1,111,4,57.0,1,😴 Inactive Customers,0,False
15869,United Kingdom,278,3,321.11,273,107.04,349,2,3,2,232,29,91.0,0,💙 Loyal Customers,0,False
15870,United Kingdom,33,4,857.46,504,214.36,414,4,3,3,433,127,126.0,0,💙 Loyal Customers,0,False
15871,United Kingdom,438,1,33.099999999999994,5,33.1,0,1,1,1,111,5,5.0,1,😴 Inactive Customers,-1,True
15872,United Kingdom,15,4,729.25,467,182.31,536,5,3,3,533,164,116.75,0,💙 Loyal Customers,0,False
15873,United Kingdom,500,4,313.92,1152,78.48,1,1,3,2,132,3,288.0,1,😴 Inactive Customers,-1,True
15874,United Kingdom,64,21,11284.76,5102,537.37,638,3,5,5,355,262,242.95,3,🏆 Champions,0,False
15875,United Kingdom,647,1,108.52,74,108.52,0,1,1,1,111,18,74.0,1,😴 Inactive Customers,0,False
15876,United Kingdom,410,2,1449.14,886,724.57,39,2,2,4,224,11,443.0,2,⚠️ At Risk,-1,True
15877,United Kingdom,2,2,490.33,368,245.16,16,5,2,2,522,122,184.0,0,💙 Loyal Customers,-1,True
15878,United Kingdom,562,2,330.77,243,165.38,172,1,2,2,122,47,121.5,0,💙 Loyal Customers,0,False
15879,United Kingdom,405,4,1137.8,639,284.45,318,2,3,3,233,171,159.75,0,💙 Loyal Customers,0,False
15880,United Kingdom,370,1,329.03,202,329.03,0,2,1,2,212,95,202.0,2,⚠️ At Risk,0,False
15881,United Kingdom,313,5,501.39,260,100.28,52,2,4,2,242,26,52.0,1,😴 Inactive Customers,0,False
15882,United Kingdom,199,8,1124.66,650,140.58,531,2,4,3,243,49,81.25,0,💙 Loyal Customers,0,False
15883,United Kingdom,3,2,396.48,223,198.24,31,5,2,2,522,42,111.5,0,💙 Loyal Customers,0,False
15884,United Kingdom,433,2,244.6,152,122.3,304,1,2,1,121,14,76.0,1,😴 Inactive Customers,0,False
15885,United Kingdom,93,15,1951.82,622,130.12,595,3,5,4,354,83,41.47,0,💙 Loyal Customers,0,False
15886,United Kingdom,61,4,1052.87,667,263.22,538,3,3,3,333,58,166.75,0,💙 Loyal Customers,0,False
15887,United Kingdom,407,3,1027.15,605,342.38,149,2,3,3,233,27,201.67,0,💙 Loyal Customers,0,False
15888,United Kingdom,81,3,429.16,139,143.05,446,3,3,2,332,33,46.33,0,💙 Loyal Customers,0,False
15889,United Kingdom,157,8,1427.6,800,178.45,573,3,4,4,344,256,100.0,0,💙 Loyal Customers,0,False
15890,United Kingdom,395,5,535.65,119,107.13,210,2,4,2,242,10,23.8,1,😴 Inactive Customers,0,False
15891,United Kingdom,227,1,511.68,418,511.68,0,2,1,2,212,60,418.0,2,⚠️ At Risk,0,False
15892,United Kingdom,670,1,128.2,46,128.2,0,1,1,1,111,38,46.0,1,😴 Inactive Customers,0,False
15893,United Kingdom,482,1,305.28000000000003,288,305.28,0,1,1,2,112,1,288.0,2,⚠️ At Risk,-1,True
15894,United Kingdom,254,2,258.25,164,129.12,116,2,2,1,221,35,82.0,0,💙 Loyal Customers,0,False
15895,United Kingdom,150,1,179.17,94,179.17,0,3,1,1,311,11,94.0,1,😴 Inactive Customers,0,False
15897,United Kingdom,195,2,208.59,223,104.3,0,2,2,1,221,17,111.5,1,😴 Inactive Customers,0,False
15898,United Kingdom,2,25,4996.45,2160,199.86,727,5,5,5,555,281,86.4,3,🏆 Champions,0,False
15899,United Kingdom,369,1,56.25,39,56.25,0,2,1,1,211,4,39.0,1,😴 Inactive Customers,0,False
15900,United Kingdom,24,4,886.57,656,221.64,539,4,3,3,433,100,164.0,0,💙 Loyal Customers,0,False
15901,United Kingdom,17,7,687.72,695,98.25,527,5,4,3,543,145,99.29,0,💙 Loyal Customers,0,False
15902,United Kingdom,381,1,145.01,124,145.01,0,2,1,1,211,18,124.0,1,😴 Inactive Customers,0,False
15903,United Kingdom,10,12,8939.84,3926,744.99,685,5,5,5,555,58,327.17,3,🏆 Champions,0,False
15904,United Kingdom,9,1,164.68,84,164.68,0,5,1,1,511,30,84.0,1,😴 Inactive Customers,0,False
15905,United Kingdom,544,1,114.69,82,114.69,0,1,1,1,111,22,82.0,1,😴 Inactive Customers,0,False
15906,United Kingdom,20,10,2530.19,749,253.02,431,4,5,4,454,143,74.9,3,🏆 Champions,0,False
15907,United Kingdom,4,3,882.72,478,294.24,207,5,3,3,533,175,159.33,0,💙 Loyal Customers,0,False
15908,United Kingdom,491,2,758.62,173,379.31,22,1,2,3,123,37,86.5,0,💙 Loyal Customers,0,False
15909,United Kingdom,174,1,191.94,98,191.94,0,3,1,1,311,7,98.0,1,😴 Inactive Customers,0,False
15910,United Kingdom,1,15,2661.17,2158,177.41,687,5,5,4,554,394,143.87,3,🏆 Champions,0,False
15911,United Kingdom,624,8,1700.24,810,212.53,107,1,4,4,144,162,101.25,0,💙 Loyal Customers,0,False
15912,United Kingdom,179,9,1074.7,759,119.41,551,3,5,3,353,83,84.33,0,💙 Loyal Customers,0,False
15913,United Kingdom,535,1,6.300000000000001,3,6.3,0,1,1,1,111,1,3.0,1,😴 Inactive Customers,-1,True
15914,United Kingdom,379,2,205.99,149,103.0,0,2,2,1,221,13,74.5,1,😴 Inactive Customers,0,False
15915,United Kingdom,402,1,364.45,414,364.45,0,2,1,2,212,105,414.0,2,⚠️ At Risk,0,False
15916,United Kingdom,17,13,3145.24,1618,241.94,713,5,5,5,555,227,124.46,3,🏆 Champions,0,False
15917,United Kingdom,248,5,530.17,248,106.03,490,2,4,2,242,127,49.6,0,💙 Loyal Customers,0,False
15918,United Kingdom,191,3,582.88,240,194.29,441,2,3,2,232,49,80.0,0,💙 Loyal Customers,0,False
15919,United Kingdom,20,2,525.69,385,262.85,349,4,2,2,422,103,192.5,0,💙 Loyal Customers,0,False
15920,United Kingdom,155,9,569.14,238,63.24,571,3,5,2,352,93,26.44,0,💙 Loyal Customers,-1,True
15921,United Kingdom,173,4,775.26,335,193.82,468,3,3,3,333,69,83.75,0,💙 Loyal Customers,0,False
15922,United Kingdom,374,1,369.5,138,369.5,0,2,1,2,212,11,138.0,2,⚠️ At Risk,0,False
15923,United Kingdom,373,1,127.08,122,127.08,0,2,1,1,211,21,122.0,1,😴 Inactive Customers,0,False
15924,United Kingdom,732,1,102.82,103,102.82,0,1,1,1,111,14,103.0,1,😴 Inactive Customers,0,False
15925,United Kingdom,195,1,207.15,93,207.15,0,2,1,1,211,12,93.0,1,😴 Inactive Customers,0,False
15926,United Kingdom,543,1,134.44,155,134.44,0,1,1,1,111,7,155.0,1,😴 Inactive Customers,0,False
15927,United Kingdom,648,1,106.54,66,106.54,0,1,1,1,111,13,66.0,1,😴 Inactive Customers,0,False
15928,United Kingdom,657,1,293.53,164,293.53,0,1,1,2,112,11,164.0,2,⚠️ At Risk,0,False
15929,United Kingdom,645,1,594.0,120,594.0,0,1,1,2,112,1,120.0,2,⚠️ At Risk,-1,True
15930,United Kingdom,68,1,426.63,139,426.63,0,3,1,2,312,21,139.0,2,⚠️ At Risk,0,False
15931,United Kingdom,429,1,239.9,118,239.9,0,1,1,1,111,14,118.0,2,⚠️ At Risk,0,False
15932,United Kingdom,5,8,2495.87,2325,311.98,285,5,4,4,544,93,290.62,3,🏆 Champions,0,False
15933,United Kingdom,22,3,1107.46,885,369.15,65,4,3,3,433,63,295.0,0,💙 Loyal Customers,0,False
15934,United Kingdom,418,2,2190.66,2166,1095.33,12,1,2,4,124,29,1083.0,2,⚠️ At Risk,-1,True
15935,United Kingdom,240,2,416.86,115,208.43,2,2,2,2,222,12,57.5,1,😴 Inactive Customers,-1,True
15936,United Kingdom,380,2,282.79,211,141.4,88,2,2,1,221,16,105.5,1,😴 Inactive Customers,0,False
15937,United Kingdom,65,1,145.35000000000002,73,145.35,0,3,1,1,311,7,73.0,1,😴 Inactive Customers,0,False
15938,United Kingdom,113,9,734.8100000000001,449,81.65,444,3,5,3,353,27,49.89,0,💙 Loyal Customers,0,False
15939,United Kingdom,90,16,9060.39,6260,566.27,285,3,5,5,355,52,391.25,3,🏆 Champions,0,False
15940,United Kingdom,312,1,35.8,4,35.8,0,2,1,1,211,1,4.0,1,😴 Inactive Customers,-1,True
15941,United Kingdom,638,1,405.0,60,405.0,0,1,1,2,112,6,60.0,2,⚠️ At Risk,0,False
15942,United Kingdom,134,1,337.44,232,337.44,0,3,1,2,312,14,232.0,2,⚠️ At Risk,0,False
15943,United Kingdom,650,2,271.29,183,135.64,28,1,2,1,121,12,91.5,1,😴 Inactive Customers,0,False
15944,United Kingdom,277,4,2164.24,859,541.06,450,2,3,4,234,25,214.75,0,💙 Loyal Customers,0,False
15945,United Kingdom,366,4,646.27,345,161.57,373,2,4,3,243,24,86.25,0,💙 Loyal Customers,0,False
15946,United Kingdom,503,3,2304.18,1614,768.06,131,1,3,4,134,25,538.0,0,💙 Loyal Customers,0,False
15947,United Kingdom,83,1,1708.24,898,1708.24,0,3,1,4,314,29,898.0,2,⚠️ At Risk,-1,True
15948,United Kingdom,9,3,1509.09,852,503.03,416,5,3,4,534,63,284.0,3,🏆 Champions,0,False
15949,United Kingdom,17,2,364.72,284,182.36,55,5,2,2,522,12,142.0,0,💙 Loyal Customers,0,False
15950,United Kingdom,32,10,7120.91,3354,712.09,651,4,5,5,455,225,335.4,3,🏆 Champions,0,False
15951,United Kingdom,9,3,1013.17,420,337.72,373,5,3,3,533,44,140.0,0,💙 Loyal Customers,0,False
15952,United Kingdom,34,4,781.91,391,195.48,192,4,4,3,443,65,97.75,0,💙 Loyal Customers,0,False
15953,United Kingdom,16,18,3440.34,1741,191.13,721,5,5,5,555,102,96.72,3,🏆 Champions,0,False
15954,United Kingdom,590,1,190.75,119,190.75,0,1,1,1,111,20,119.0,2,⚠️ At Risk,0,False
15955,United Kingdom,25,22,8085.98,3967,367.54,630,4,5,5,455,222,180.32,3,🏆 Champions,0,False
15956,United Kingdom,552,2,617.6,278,308.8,175,1,2,3,123,18,139.0,0,💙 Loyal Customers,0,False
15957,United Kingdom,32,3,921.25,453,307.08,389,4,3,3,433,121,151.0,0,💙 Loyal Customers,0,False
15958,United Kingdom,75,4,462.12,154,115.53,476,3,4,2,342,50,38.5,0,💙 Loyal Customers,0,False
15959,United Kingdom,683,3,542.89,269,180.96,0,1,3,2,132,58,89.67,2,⚠️ At Risk,-1,True
15960,United Kingdom,375,4,410.95,258,102.74,61,2,4,2,242,24,64.5,1,😴 Inactive Customers,0,False
15961,United Kingdom,380,1,451.29,154,451.29,0,2,1,2,212,42,154.0,2,⚠️ At Risk,0,False
15962,United Kingdom,450,1,289.48,228,289.48,0,1,1,2,112,43,228.0,2,⚠️ At Risk,0,False
15963,United Kingdom,20,2,470.76,298,235.38,26,4,2,2,422,26,149.0,0,💙 Loyal Customers,0,False
15964,United Kingdom,664,1,269.21000000000004,93,269.21,0,1,1,1,111,20,93.0,2,⚠️ At Risk,0,False
15965,United Kingdom,18,13,2771.94,1313,213.23,719,5,5,4,554,202,101.0,3,🏆 Champions,0,False
15966,United Kingdom,451,1,426.53,275,426.53,0,1,1,2,112,27,275.0,2,⚠️ At Risk,0,False
15967,United Kingdom,24,12,2966.0,1183,247.17,715,4,5,5,455,316,98.58,3,🏆 Champions,0,False
15968,United Kingdom,389,1,404.55,247,404.55,0,2,1,2,212,70,247.0,2,⚠️ At Risk,0,False
15969,United Kingdom,3,5,1127.05,223,225.41,520,5,4,3,543,31,44.6,0,💙 Loyal Customers,0,False
15970,United Kingdom,304,2,1017.32,498,508.66,295,2,2,3,223,19,249.0,0,💙 Loyal Customers,0,False
15971,United Kingdom,18,18,5902.83,2251,327.94,714,5,5,5,555,12,125.06,3,🏆 Champions,-1,True
15972,United Kingdom,457,5,1769.33,468,353.87,144,1,4,4,144,104,93.6,0,💙 Loyal Customers,0,False
15973,United Kingdom,367,3,680.62,195,226.87,63,2,3,3,233,8,65.0,0,💙 Loyal Customers,0,False
15974,United Kingdom,40,7,3442.15,2262,491.74,249,4,4,5,445,141,323.14,3,🏆 Champions,0,False
15975,United Kingdom,85,1,371.01,243,371.01,0,3,1,2,312,24,243.0,2,⚠️ At Risk,0,False
15976,United Kingdom,166,6,1694.41,1053,282.4,386,3,4,4,344,265,175.5,0,💙 Loyal Customers,0,False
15977,United Kingdom,18,2,1054.73,1016,527.36,22,5,2,3,523,48,508.0,0,💙 Loyal Customers,0,False
15978,United Kingdom,78,3,3279.42,2444,1093.14,567,3,3,5,335,107,814.67,3,🏆 Champions,0,False
15979,United Kingdom,603,1,329.22,450,329.22,0,1,1,2,112,22,450.0,2,⚠️ At Risk,0,False
15980,United Kingdom,89,7,6543.68,4822,934.81,468,3,4,5,345,101,688.86,3,🏆 Champions,0,False
15981,United Kingdom,25,21,9362.77,4827,445.85,596,4,5,5,455,151,229.86,3,🏆 Champions,0,False
15982,United Kingdom,606,1,324.51,131,324.51,0,1,1,2,112,45,131.0,2,⚠️ At Risk,0,False
15983,United Kingdom,23,8,3110.37,1872,388.8,711,4,4,5,445,137,234.0,3,🏆 Champions,0,False
15984,United Kingdom,3,30,8393.02,5730,279.77,736,5,5,5,555,458,191.0,3,🏆 Champions,0,False
15985,United Kingdom,124,7,2715.28,2750,387.9,438,3,4,4,344,50,392.86,0,💙 Loyal Customers,0,False
15986,United Kingdom,31,2,354.42,368,177.21,351,4,2,2,422,25,184.0,0,💙 Loyal Customers,0,False
15987,United Kingdom,13,8,1535.99,1599,192.0,367,5,4,4,544,143,199.88,3,🏆 Champions,0,False
15988,United Kingdom,20,3,738.89,476,246.3,637,4,3,3,433,114,158.67,0,💙 Loyal Customers,0,False
15989,United Kingdom,376,2,368.31,169,184.16,362,2,2,2,222,81,84.5,0,💙 Loyal Customers,0,False
15990,United Kingdom,45,7,1997.75,1086,285.39,605,4,4,4,444,117,155.14,0,💙 Loyal Customers,0,False
15991,United Kingdom,535,1,150.55,41,150.55,0,1,1,1,111,6,41.0,1,😴 Inactive Customers,0,False
15992,United Kingdom,4,3,896.6,514,298.87,450,5,3,3,533,53,171.33,0,💙 Loyal Customers,0,False
15993,United Kingdom,9,7,2777.67,2037,396.81,36,5,4,4,544,335,291.0,3,🏆 Champions,-1,True
15994,United Kingdom,55,3,1175.68,462,391.89,581,4,3,3,433,93,154.0,0,💙 Loyal Customers,0,False
15995,United Kingdom,415,1,694.54,352,694.54,0,1,1,3,113,108,352.0,2,⚠️ At Risk,0,False
15996,United Kingdom,89,7,1386.4,643,198.06,309,3,4,4,344,140,91.86,0,💙 Loyal Customers,0,False
15998,United Kingdom,37,16,8274.14,5350,517.13,702,4,5,5,455,682,334.38,3,🏆 Champions,0,False
15999,United Kingdom,736,1,20.4,24,20.4,0,1,1,1,111,1,24.0,1,😴 Inactive Customers,-1,True
16000,United Kingdom,3,3,12393.7,5110,4131.23,0,5,3,5,535,9,1703.33,3,🏆 Champions,-1,True
16001,United Kingdom,382,1,583.39,337,583.39,0,2,1,2,212,29,337.0,2,⚠️ At Risk,0,False
16002,United Kingdom,626,1,169.21,70,169.21,0,1,1,1,111,42,70.0,1,😴 Inactive Customers,0,False
16003,United Kingdom,30,10,5613.83,2210,561.38,707,4,5,5,455,146,221.0,3,🏆 Champions,0,False
16004,United Kingdom,475,5,2146.39,1076,429.28,209,1,4,4,144,63,215.2,0,💙 Loyal Customers,0,False
16005,United Kingdom,13,10,2365.49,1269,236.55,438,5,5,4,554,315,126.9,3,🏆 Champions,0,False
16006,United Kingdom,212,2,332.82,205,166.41,176,2,2,2,222,75,102.5,0,💙 Loyal Customers,0,False
16007,United Kingdom,48,7,3053.06,2631,436.15,496,4,4,5,445,337,375.86,3,🏆 Champions,0,False
16008,United Kingdom,24,15,5339.13,3237,355.94,607,4,5,5,455,63,215.8,3,🏆 Champions,0,False
16009,United Kingdom,23,4,972.11,366,243.03,137,4,4,3,443,68,91.5,0,💙 Loyal Customers,0,False
16010,United Kingdom,246,11,1694.86,919,154.08,166,2,5,4,254,122,83.55,0,💙 Loyal Customers,0,False
16011,United Kingdom,9,29,5601.01,3323,193.14,730,5,5,5,555,181,114.59,3,🏆 Champions,0,False
16012,United Kingdom,36,5,2978.59,1760,595.72,494,4,4,5,445,207,352.0,3,🏆 Champions,0,False
16013,United Kingdom,4,84,56078.44,25520,667.6,728,5,5,5,555,54,303.81,3,🏆 Champions,-1,True
16014,United Kingdom,38,5,1100.28,462,220.06,640,4,4,3,443,219,92.4,0,💙 Loyal Customers,0,False
16015,United Kingdom,4,3,704.55,907,234.85,46,5,3,3,533,146,302.33,0,💙 Loyal Customers,-1,True
16016,United Kingdom,4,11,2083.4,881,189.4,399,5,5,4,554,181,80.09,3,🏆 Champions,0,False
16017,United Kingdom,48,5,1545.58,635,309.12,656,4,4,4,444,99,127.0,0,💙 Loyal Customers,0,False
16018,United Kingdom,40,4,698.13,503,174.53,693,4,4,3,443,48,125.75,0,💙 Loyal Customers,0,False
16019,United Kingdom,47,27,17329.16,6959,641.82,679,4,5,5,455,256,257.74,3,🏆 Champions,0,False
16020,United Kingdom,17,3,851.01,487,283.67,49,5,3,3,533,42,162.33,0,💙 Loyal Customers,0,False
16021,United Kingdom,396,2,487.03,276,243.52,149,2,2,2,222,117,138.0,0,💙 Loyal Customers,0,False
16022,United Kingdom,261,1,602.63,255,602.63,0,2,1,2,212,68,255.0,2,⚠️ At Risk,0,False
16023,United Kingdom,47,3,719.81,358,239.94,220,4,3,3,433,90,119.33,0,💙 Loyal Customers,0,False
16024,United Kingdom,13,3,483.99,504,161.33,399,5,3,2,532,78,168.0,0,💙 Loyal Customers,0,False
16025,United Kingdom,30,1,439.66,338,439.66,0,4,1,2,412,28,338.0,2,⚠️ At Risk,0,False
16026,United Kingdom,44,1,236.09,243,236.09,0,4,1,1,411,30,243.0,2,⚠️ At Risk,0,False
16027,United Kingdom,92,15,2048.36,2099,136.56,609,3,5,4,354,20,139.93,0,💙 Loyal Customers,-1,True
16028,United Kingdom,596,1,82.2,18,82.2,0,1,1,1,111,5,18.0,1,😴 Inactive Customers,0,False
16029,United Kingdom,39,107,117763.62,54450,1100.59,693,4,5,5,455,57,508.88,3,🏆 Champions,-1,True
16030,United Kingdom,310,1,331.24,283,331.24,0,2,1,2,212,28,283.0,2,⚠️ At Risk,0,False
16031,United Kingdom,93,2,547.9,421,273.95,155,3,2,2,322,91,210.5,0,💙 Loyal Customers,0,False
16032,United Kingdom,457,6,1965.72,1467,327.62,67,1,4,4,144,130,244.5,0,💙 Loyal Customers,0,False
16033,United Kingdom,6,27,10608.81,4200,392.92,480,5,5,5,555,605,155.56,3,🏆 Champions,0,False
16034,United Kingdom,197,6,911.32,585,151.89,213,2,4,3,243,43,97.5,0,💙 Loyal Customers,0,False
16035,United Kingdom,561,1,217.73,33,217.73,0,1,1,1,111,21,33.0,1,😴 Inactive Customers,0,False
16036,United Kingdom,88,4,2556.84,1369,639.21,533,3,4,4,344,120,342.25,3,🏆 Champions,0,False
16037,United Kingdom,270,5,1509.34,766,301.87,379,2,4,4,244,62,153.2,0,💙 Loyal Customers,0,False
16038,United Kingdom,8,3,471.78,244,157.26,194,5,3,2,532,24,81.33,0,💙 Loyal Customers,0,False
16039,United Kingdom,424,2,456.4,409,228.2,205,1,2,2,122,27,204.5,0,💙 Loyal Customers,0,False
16040,United Kingdom,66,7,2416.9,1185,345.27,544,3,4,4,344,95,169.29,0,💙 Loyal Customers,0,False
16041,United Kingdom,31,3,3166.4,1584,1055.47,111,4,3,5,435,6,528.0,0,💙 Loyal Customers,-1,True
16042,United Kingdom,23,8,2245.32,1430,280.67,431,4,4,4,444,88,178.75,3,🏆 Champions,0,False
16043,United Kingdom,38,8,1856.59,1011,232.07,444,4,4,4,444,56,126.38,0,💙 Loyal Customers,0,False
16044,United Kingdom,436,1,340.84000000000003,170,340.84,0,1,1,2,112,19,170.0,2,⚠️ At Risk,0,False
16045,United Kingdom,120,8,3434.93,2108,429.37,379,3,4,5,345,111,263.5,3,🏆 Champions,0,False
16046,United Kingdom,563,1,235.78,248,235.78,0,1,1,1,111,22,248.0,2,⚠️ At Risk,0,False
16047,EIRE,683,1,107.14,1,107.14,0,1,1,1,111,1,1.0,1,😴 Inactive Customers,-1,True
16048,United Kingdom,374,4,818.7900000000001,425,204.7,176,2,4,3,243,30,106.25,0,💙 Loyal Customers,0,False
16049,United Kingdom,41,6,1852.15,1132,308.69,476,4,4,4,444,383,188.67,3,🏆 Champions,0,False
16050,United Kingdom,174,3,300.7,388,100.23,228,3,3,2,332,19,129.33,0,💙 Loyal Customers,0,False
16051,United Kingdom,682,1,188.44,80,188.44,0,1,1,1,111,12,80.0,1,😴 Inactive Customers,0,False
16052,United Kingdom,55,1,362.06,282,362.06,0,4,1,2,412,34,282.0,2,⚠️ At Risk,0,False
16053,United Kingdom,33,6,3634.84,3067,605.81,578,4,4,5,445,169,511.17,3,🏆 Champions,0,False
16054,United Kingdom,146,4,2111.88,791,527.97,472,3,4,4,344,109,197.75,0,💙 Loyal Customers,0,False
16055,United Kingdom,221,1,134.8,22,134.8,0,2,1,1,211,8,22.0,1,😴 Inactive Customers,0,False
16056,United Kingdom,46,1,650.75,345,650.75,0,4,1,3,413,66,345.0,2,⚠️ At Risk,0,False
16057,United Kingdom,17,10,3854.85,1691,385.48,685,5,5,5,555,175,169.1,3,🏆 Champions,0,False
16058,United Kingdom,407,1,62.7,18,62.7,0,2,1,1,211,2,18.0,1,😴 Inactive Customers,0,False
16059,United Kingdom,66,12,3053.57,1431,254.46,504,3,5,5,355,233,119.25,3,🏆 Champions,0,False
16060,United Kingdom,401,3,541.95,243,180.65,94,2,3,2,232,22,81.0,0,💙 Loyal Customers,0,False
16061,United Kingdom,432,1,89.65,19,89.65,0,1,1,1,111,3,19.0,1,😴 Inactive Customers,0,False
16062,United Kingdom,10,8,2863.45,2035,357.93,527,5,5,4,554,134,254.38,3,🏆 Champions,0,False
16063,United Kingdom,261,1,335.32,262,335.32,0,2,1,2,212,23,262.0,2,⚠️ At Risk,0,False
16064,United Kingdom,726,1,109.31,55,109.31,0,1,1,1,111,17,55.0,1,😴 Inactive Customers,0,False
16065,United Kingdom,366,8,1992.13,1207,249.02,98,2,5,4,254,214,150.88,0,💙 Loyal Customers,0,False
16066,United Kingdom,17,5,1521.04,935,304.21,108,5,4,4,544,77,187.0,0,💙 Loyal Customers,0,False
16067,United Kingdom,563,3,3269.11,1236,1089.7,113,1,3,5,135,60,412.0,0,💙 Loyal Customers,0,False
16068,United Kingdom,594,1,115.73,48,115.73,0,1,1,1,111,34,48.0,1,😴 Inactive Customers,0,False
