Date,DailyRevenue,DailyQuantity,DailyOrders,DailyCustomers,Revenue_MA7,Revenue_MA30,Quantity_MA7,Quantity_MA30,Revenue_Lag1,Revenue_Lag7,Revenue_Lag30,Quantity_Lag1,Quantity_Lag7,Quantity_Lag30
2010-11-29,63245.18,36434,98,89,35213.28428571429,36111.87506666667,19164.0,20277.7,27125.16,31724.88,0.0,16290.0,16898.0,0.0
2010-11-30,49806.23,24650,116,101,39716.18428571429,38220.04773333333,21954.85714285714,21492.166666666668,63245.18,49805.35,29947.64,36434.0,24919.0,16347.0
2010-12-01,46192.49,24114,121,95,39716.310000000005,38882.000733333334,21916.428571428572,21768.933333333334,49806.23,41138.6,20730.24,24650.0,24336.0,12325.0
2010-12-02,47197.57,31077,137,99,40438.29428571429,39730.7424,21884.714285714286,22161.9,46192.49,67870.96,42866.91,24114.0,36908.0,23626.0
2010-12-03,23876.63,11798,57,50,37484.95285714286,39875.097733333336,21051.714285714286,22410.266666666666,47197.57,28828.04,42870.87,31077.0,14797.0,23025.0
2010-12-04,0.0,0,0,0,36777.60857142858,39241.9564,20623.285714285714,22036.033333333333,23876.63,0.0,83876.12,11798.0,0.0,58902.0
2010-12-05,31361.28,16241,87,75,36777.60857142858,36446.08573333333,20623.285714285714,20072.633333333335,0.0,27125.16,40907.93,0.0,16290.0,19838.0
2010-12-06,31009.33,16115,94,82,37382.768571428576,36127.86406666667,20616.285714285714,19952.733333333334,31361.28,63245.18,0.0,16241.0,36434.0,0.0
2010-12-07,53730.96,19404,71,65,32777.647142857146,37161.508400000006,17713.571428571428,20489.9,31009.33,49806.23,31345.79,16115.0,24650.0,18341.0
2010-12-08,39094.2,21497,111,99,33338.322857142855,37907.680733333335,16964.14285714286,20525.333333333332,53730.96,46192.49,32303.991,19404.0,24114.0,18193.0
2010-12-09,38193.91,17383,98,90,32324.281428571434,38134.02103333334,16590.285714285714,20635.466666666667,39094.2,47197.57,53013.21,21497.0,31077.0,32781.0
2010-12-10,33488.38,15927,72,53,31038.044285714288,37640.044366666676,14634.0,20122.2,38193.91,23876.63,73575.93000000001,17383.0,11798.0,33426.0
2010-12-11,0.0,0,0,0,32411.151428571433,36303.7927,15223.857142857143,19538.9,33488.38,0.0,59712.61,15927.0,0.0,33217.0
2010-12-12,17102.35,10533,43,42,32411.151428571433,34313.37236666667,15223.857142857143,18431.666666666668,0.0,31361.28,36167.25,0.0,16241.0,20025.0
2010-12-13,27578.34,15309,64,59,30374.161428571428,33677.875700000004,14408.42857142857,18115.266666666666,17102.35,31009.33,0.0,10533.0,16115.0,0.0
2010-12-14,29235.13,17707,81,73,29884.020000000008,34597.153699999995,14293.285714285714,18625.566666666666,27578.34,53730.96,27934.71,15309.0,19404.0,16462.0
2010-12-15,30251.47,18388,70,66,26384.615714285723,34640.501033333334,14050.857142857143,18667.066666666666,29235.13,39094.2,42964.04,17707.0,21497.0,21740.0
2010-12-16,48791.87,29711,113,98,25121.368571428575,34216.748700000004,13606.714285714286,18555.333333333332,30251.47,38193.91,63788.840000000004,18388.0,17383.0,37378.0
2010-12-17,19966.36,11395,55,51,26635.362857142864,33716.8497,15367.857142857143,18299.766666666666,48791.87,33488.38,45726.741,29711.0,15927.0,27327.0
2010-12-18,0.0,0,0,0,24703.645714285718,32858.170333333335,14720.42857142857,17768.7,19966.36,0.0,37074.97,11395.0,0.0,19353.0
2010-12-19,7292.95,3674,18,17,24703.645714285718,31622.338,14720.42857142857,17123.6,0.0,17102.35,39999.42,0.0,10533.0,23892.0
2010-12-20,19599.06,13419,50,41,23302.302857142866,30532.122333333336,13740.57142857143,16449.666666666668,7292.95,27578.34,0.0,3674.0,15309.0,0.0
2010-12-21,15929.16,11062,27,23,22162.405714285716,31185.424333333336,13470.57142857143,16896.966666666667,19599.06,29235.13,32056.05,13419.0,17707.0,17985.0
2010-12-22,4886.52,3074,14,13,20261.552857142862,30647.86133333333,12521.285714285714,16666.2,15929.16,30251.47,31724.88,11062.0,18388.0,16898.0
2010-12-23,5644.77,3220,17,15,16637.988571428577,29753.249333333333,10333.57142857143,16205.4,4886.52,48791.87,49805.35,3074.0,29711.0,24919.0
2010-12-24,0.0,0,0,0,10474.117142857149,28281.23,6549.142857142857,15482.1,5644.77,19966.36,41138.6,3220.0,11395.0,24336.0
2010-12-25,0.0,0,0,0,7621.780000000005,26909.943333333336,4921.285714285715,14670.9,0.0,0.0,67870.96,0.0,0.0,36908.0
2010-12-26,0.0,0,0,0,7621.780000000005,24647.577999999998,4921.285714285715,13440.633333333333,0.0,7292.95,28828.04,0.0,3674.0,14797.0
2010-12-27,0.0,0,0,0,6579.930000000006,23686.643333333333,4396.428571428572,12947.4,0.0,19599.06,0.0,0.0,13419.0,0.0
2010-12-28,0.0,0,0,0,3780.06428571429,23686.643333333333,2479.4285714285716,12947.4,0.0,15929.16,27125.16,0.0,11062.0,16290.0
2010-12-29,0.0,0,0,0,1504.4700000000043,22782.471333333335,899.1428571428571,12404.4,0.0,4886.52,63245.18,0.0,3074.0,36434.0
2010-12-30,0.0,0,0,0,806.3957142857186,20674.298666666666,460.0,11189.933333333332,0.0,5644.77,49806.23,0.0,3220.0,24650.0
2010-12-31,0.0,0,0,0,0.0,19014.091,0.0,10368.266666666666,0.0,0.0,46192.49,0.0,0.0,24114.0
2011-01-01,0.0,0,0,0,0.0,17474.341333333334,0.0,9564.466666666667,0.0,0.0,47197.57,0.0,0.0,31077.0
2011-01-02,0.0,0,0,0,0.0,15901.089,0.0,8528.566666666668,0.0,0.0,23876.63,0.0,0.0,11798.0
2011-01-03,0.0,0,0,0,0.0,15105.201333333333,0.0,8135.3,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-04,12105.11,6950,35,34,0.0,15105.201333333333,0.0,8135.3,0.0,0.0,31361.28,0.0,0.0,16241.0
2011-01-05,28799.43,18369,48,45,1729.3014285714328,14463.329000000002,992.8571428571429,7825.6,12105.11,0.0,31009.33,6950.0,0.0,16115.0
2011-01-06,34343.79,21534,46,45,5843.505714285719,14389.665666666668,3617.0,7900.733333333334,28799.43,0.0,53730.96,18369.0,0.0,19404.0
2011-01-07,23797.79,15122,47,45,10749.761428571433,13743.426666666666,6693.285714285715,7971.733333333334,34343.79,0.0,39094.2,21534.0,0.0,21497.0
2011-01-08,0.0,0,0,0,14149.445714285717,13233.546333333332,8853.57142857143,7759.233333333334,23797.79,0.0,38193.91,15122.0,0.0,17383.0
2011-01-09,15590.68,8125,48,48,14149.445714285717,11960.416,8853.57142857143,7179.8,0.0,0.0,33488.38,0.0,0.0,15927.0
2011-01-10,15330.83,9380,34,32,16376.685714285719,11363.826000000001,10014.285714285714,6919.733333333334,15590.68,0.0,0.0,8125.0,0.0,0.0
2011-01-11,60243.73,26072,53,47,18566.80428571429,11874.853666666666,11354.285714285714,7232.4,15330.83,12105.11,17102.35,9380.0,6950.0,10533.0
2011-01-12,17124.74,7883,42,42,25443.750000000004,13312.899666666668,14086.0,7750.366666666667,60243.73,28799.43,27578.34,26072.0,18369.0,15309.0
2011-01-13,15159.46,8309,41,41,23775.93714285715,12964.446333333333,12588.0,7502.833333333333,17124.74,34343.79,29235.13,7883.0,21534.0,17707.0
2011-01-14,39509.7,21098,38,37,21035.318571428576,12495.257333333333,10698.714285714286,7189.566666666667,15159.46,23797.79,30251.47,8309.0,15122.0,18388.0
2011-01-15,0.0,0,0,0,23279.877142857145,12803.865,11552.42857142857,7279.9,39509.7,0.0,48791.87,21098.0,0.0,29711.0
2011-01-16,6976.39,4086,25,22,23279.877142857145,11177.469333333334,11552.42857142857,6289.533333333334,0.0,15590.68,19966.36,0.0,8125.0,11395.0
2011-01-17,16527.05,8692,46,45,22049.26428571429,10744.470333333333,10975.42857142857,6045.9,6976.39,15330.83,0.0,4086.0,9380.0,0.0
2011-01-18,87559.21,80605,32,31,22220.15285714286,11295.372,10877.142857142857,6335.633333333333,16527.05,60243.73,7292.95,8692.0,26072.0,3674.0
2011-01-19,21586.78,15869,33,33,26122.36428571429,13970.914,18667.571428571428,8900.0,87559.21,17124.74,19599.06,80605.0,7883.0,13419.0
2011-01-20,15197.08,8171,34,30,26759.798571428575,14037.171333333334,19808.428571428572,8981.666666666666,21586.78,15159.46,15929.16,15869.0,8309.0,11062.0
2011-01-21,24276.01,12694,34,32,26765.17285714286,14012.768666666667,19788.714285714286,8885.3,15197.08,39509.7,4886.52,8171.0,21098.0,3074.0
2011-01-22,0.0,0,0,0,24588.93142857143,14659.085,18588.14285714286,9205.966666666667,24276.01,0.0,5644.77,12694.0,0.0,3220.0
2011-01-23,10306.1,5200,27,27,24588.93142857143,14470.926000000001,18588.14285714286,9098.633333333333,0.0,6976.39,0.0,0.0,4086.0,0.0
2011-01-24,17601.87,9587,44,43,25064.604285714293,14814.462666666666,18747.285714285714,9271.966666666667,10306.1,16527.05,0.0,5200.0,8692.0,0.0
2011-01-25,23994.38,14443,59,57,25218.150000000005,15401.191666666668,18875.14285714286,9591.533333333333,17601.87,87559.21,0.0,9587.0,80605.0,0.0
2011-01-26,17424.45,10418,53,49,16137.460000000005,16201.004333333334,9423.42857142857,10072.966666666667,23994.38,21586.78,0.0,14443.0,15869.0,0.0
2011-01-27,22050.49,10902,50,50,15542.841428571433,16781.819333333333,8644.714285714286,10420.233333333334,17424.45,15197.08,0.0,10418.0,8171.0,0.0
2011-01-28,17247.2,9164,37,36,16521.900000000005,17516.83566666667,9034.857142857143,10783.633333333333,22050.49,24276.01,0.0,10902.0,12694.0,0.0
2011-01-29,0.0,0,0,0,15517.784285714291,18091.742333333335,8530.57142857143,11089.1,17247.2,0.0,0.0,9164.0,0.0,0.0
2011-01-30,6542.61,3383,24,22,15517.784285714291,18091.742333333335,8530.57142857143,11089.1,0.0,10306.1,0.0,0.0,5200.0,0.0
2011-01-31,18806.43,12417,57,50,14980.14285714286,18309.829333333335,8271.0,11201.866666666667,6542.61,17601.87,0.0,3383.0,9587.0,0.0
2011-02-01,26358.7,14995,58,57,15152.22285714286,18936.710333333336,8675.285714285714,11615.766666666666,18806.43,23994.38,0.0,12417.0,14443.0,0.0
2011-02-02,17091.15,8908,56,55,15489.982857142862,19815.333666666666,8754.142857142857,12115.6,26358.7,17424.45,0.0,14995.0,10418.0,0.0
2011-02-03,22171.9,15427,45,44,15442.368571428577,20385.038666666667,8538.42857142857,12412.533333333333,17091.15,22050.49,12105.11,8908.0,10902.0,6950.0
2011-02-04,18087.96,11254,45,41,15459.712857142862,20720.598333333335,9184.857142857143,12695.1,22171.9,17247.2,28799.43,15427.0,9164.0,18369.0
2011-02-05,0.0,0,0,0,15579.821428571433,20363.549333333332,9483.42857142857,12457.933333333332,18087.96,0.0,34343.79,11254.0,0.0,21534.0
2011-02-06,3439.67,2036,11,11,15579.821428571433,19218.75633333333,9483.42857142857,11740.133333333333,0.0,6542.61,23797.79,0.0,3383.0,15122.0
2011-02-07,23382.97,8567,38,35,15136.54428571429,18540.152333333335,9291.0,11303.933333333332,3439.67,18806.43,0.0,2036.0,12417.0,0.0
2011-02-08,14153.34,8664,38,37,15790.335714285718,19319.58466666667,8741.0,11589.5,23382.97,26358.7,15590.68,8567.0,14995.0,8125.0
2011-02-09,11910.83,6144,23,22,14046.712857142862,19271.673333333332,7836.571428571428,11607.466666666667,14153.34,17091.15,15330.83,8664.0,8908.0,9380.0
2011-02-10,14155.36,11767,40,39,13306.667142857148,19157.673333333336,7441.714285714285,11499.6,11910.83,22171.9,60243.73,6144.0,15427.0,26072.0
2011-02-11,18579.96,9575,38,34,12161.447142857147,17621.394333333334,6918.857142857143,11022.766666666666,14155.36,18087.96,17124.74,11767.0,11254.0,7883.0
2011-02-12,0.0,0,0,0,12231.732857142862,17669.90166666667,6679.0,11079.166666666666,18579.96,0.0,15159.46,9575.0,0.0,8309.0
2011-02-13,5645.4800000000005,2723,20,20,12231.732857142862,17164.586333333333,6679.0,10802.2,0.0,3439.67,39509.7,0.0,2036.0,21098.0
2011-02-14,22999.39,12339,36,36,12546.848571428576,16035.779000000002,6777.142857142857,10189.7,5645.4800000000005,23382.97,0.0,2723.0,8567.0,0.0
2011-02-15,37750.62,22082,53,47,12492.051428571433,16802.425333333333,7316.0,10601.0,22999.39,14153.34,6976.39,12339.0,8664.0,4086.0
2011-02-16,23413.97,15729,62,56,15863.091428571433,17828.233,9232.857142857143,11200.866666666667,37750.62,11910.83,16527.05,22082.0,6144.0,8692.0
2011-02-17,17659.64,12747,55,50,17506.397142857146,18057.797000000002,10602.142857142857,11435.433333333332,23413.97,14155.36,87559.21,15729.0,11767.0,80605.0
2011-02-18,14438.73,8610,35,34,18007.008571428574,15727.811333333335,10742.142857142857,9173.5,17659.64,18579.96,21586.78,12747.0,9575.0,15869.0
2011-02-19,0.0,0,0,0,17415.40428571429,15489.543000000001,10604.285714285714,8931.533333333333,14438.73,0.0,15197.08,8610.0,0.0,8171.0
2011-02-20,9437.8,5218,26,26,17415.40428571429,14982.973666666667,10604.285714285714,8659.166666666666,0.0,5645.4800000000005,24276.01,0.0,2723.0,12694.0
2011-02-21,32724.38,20376,33,31,17957.16428571429,14488.366666666667,10960.714285714286,8409.966666666667,9437.8,22999.39,0.0,5218.0,12339.0,0.0
2011-02-22,29116.63,20921,50,47,19346.448571428573,15579.179333333333,12108.857142857143,9089.166666666666,32724.38,37750.62,10306.1,20376.0,22082.0,5200.0
2011-02-23,19315.97,12139,53,49,18113.021428571432,16206.197000000002,11943.0,9613.2,29116.63,23413.97,17601.87,20921.0,15729.0,9587.0
2011-02-24,21463.94,11558,53,52,17527.59285714286,16263.33366666667,11430.142857142857,9698.266666666666,19315.97,17659.64,23994.38,12139.0,12747.0,14443.0
2011-02-25,18377.14,10038,45,42,18071.06428571429,16178.98566666667,11260.285714285714,9602.1,21463.94,14438.73,17424.45,11558.0,8610.0,10418.0
2011-02-26,0.0,0,0,0,18633.69428571429,16210.742,11464.285714285714,9589.433333333332,18377.14,0.0,22050.49,10038.0,0.0,10902.0
2011-02-27,9382.710000000001,4823,33,31,18633.69428571429,15475.725666666667,11464.285714285714,9226.033333333333,0.0,9437.8,17247.2,0.0,5218.0,9164.0
2011-02-28,15026.68,8387,51,49,18625.82428571429,15213.576000000001,11407.857142857143,9081.333333333334,9382.710000000001,32724.38,0.0,4823.0,20376.0,0.0
2011-03-01,23621.59,11566,56,52,16097.581428571431,15714.465333333334,9695.142857142857,9360.9,15026.68,29116.63,6542.61,8387.0,20921.0,3383.0
2011-03-02,18666.14,8608,42,40,15312.575714285718,16283.764666666668,8358.714285714286,9633.666666666666,23621.59,19315.97,18806.43,11566.0,12139.0,12417.0
2011-03-03,32818.19,19119,47,46,15219.742857142863,16279.088333333331,7854.285714285715,9506.7,18666.14,21463.94,26358.7,8608.0,11558.0,14995.0
2011-03-04,17302.55,12930,45,38,16841.77857142858,16494.404666666665,8934.42857142857,9644.166666666666,32818.19,18377.14,17091.15,19119.0,10038.0,8908.0
2011-03-05,0.0,0,0,0,16688.265714285717,16501.451333333334,9347.57142857143,9778.233333333334,17302.55,0.0,22171.9,12930.0,0.0,15427.0
2011-03-06,9951.67,5026,26,24,16688.265714285717,15762.388,9347.57142857143,9264.0,0.0,9382.710000000001,18087.96,0.0,4823.0,11254.0
2011-03-07,20247.850000000002,11088,58,49,16769.545714285716,15491.178333333335,9376.57142857143,9056.4,9951.67,15026.68,0.0,5026.0,8387.0,0.0
2011-03-08,22184.11,13811,44,41,17515.42714285715,16166.106666666667,9762.42857142857,9426.0,20247.850000000002,23621.59,3439.67,11088.0,11566.0,2036.0
2011-03-09,20320.23,11457,51,47,17310.07285714286,16790.921333333335,10083.142857142857,9818.5,22184.11,18666.14,23382.97,13811.0,8608.0,8567.0
2011-03-10,24429.77,15222,52,46,17546.37142857143,16688.83,10490.142857142857,9914.833333333334,20320.23,32818.19,14153.34,11457.0,19119.0,8664.0
2011-03-11,20894.75,9249,48,42,16348.025714285719,17031.377666666664,9933.42857142857,10133.433333333332,24429.77,17302.55,11910.83,15222.0,12930.0,6144.0
2011-03-12,0.0,0,0,0,16861.19714285715,17330.841666666667,9407.57142857143,10236.933333333332,20894.75,0.0,14155.36,9249.0,0.0,11767.0
2011-03-13,4117.22,2733,16,16,16861.19714285715,16858.996333333333,9407.57142857143,9844.7,0.0,9951.67,18579.96,0.0,5026.0,9575.0
2011-03-14,25866.33,16729,48,41,16027.704285714291,16376.905,9080.0,9616.633333333333,4117.22,20247.850000000002,0.0,2733.0,11088.0,0.0
2011-03-15,14896.28,7918,41,40,16830.34428571429,17239.116,9885.857142857143,10174.266666666666,25866.33,22184.11,5645.4800000000005,16729.0,13811.0,2723.0
2011-03-16,21715.11,12843,50,46,15789.225714285718,17547.476000000002,9044.0,10347.433333333332,14896.28,20320.23,22999.39,7918.0,11457.0,12339.0
2011-03-17,31976.510000000002,19025,56,51,15988.49428571429,17504.666666666668,9242.0,10364.233333333334,21715.11,24429.77,37750.62,12843.0,15222.0,22082.0
2011-03-18,23334.600000000002,13214,52,48,17066.600000000006,17312.196333333333,9785.285714285714,10262.333333333334,31976.510000000002,20894.75,23413.97,19025.0,9249.0,15729.0
2011-03-19,0.0,0,0,0,17415.150000000005,17309.550666666666,10351.714285714286,10178.5,23334.600000000002,0.0,17659.64,13214.0,0.0,12747.0
2011-03-20,19880.99,13473,57,56,17415.150000000005,16720.896,10351.714285714286,9753.6,0.0,4117.22,14438.73,0.0,2733.0,8610.0
2011-03-21,16020.1,9443,48,47,19667.117142857147,16902.304666666667,11886.0,9915.7,19880.99,25866.33,0.0,13473.0,16729.0,0.0
2011-03-22,19016.94,13484,41,40,18260.51285714286,17436.308,10845.142857142857,10230.466666666667,16020.1,14896.28,9437.8,9443.0,7918.0,5218.0
2011-03-23,21566.02,13918,59,55,18849.178571428576,17755.612666666668,11640.285714285714,10506.0,19016.94,21715.11,32724.38,13484.0,12843.0,20376.0
2011-03-24,36496.79,18164,68,63,18827.880000000005,17383.667333333335,11793.857142857143,10290.733333333334,21566.02,31976.510000000002,29116.63,13918.0,19025.0,20921.0
2011-03-25,27271.1,13325,52,45,19473.63428571429,17629.67266666667,11670.857142857143,10198.833333333334,36496.79,23334.600000000002,19315.97,18164.0,13214.0,12139.0
2011-03-26,0.0,0,0,0,20035.991428571433,17894.843666666664,11686.714285714286,10238.366666666667,27271.1,0.0,21463.94,13325.0,0.0,11558.0
2011-03-27,9189.77,4495,31,31,20035.991428571433,17179.379,11686.714285714286,9853.1,0.0,19880.99,18377.14,0.0,13473.0,10038.0
2011-03-28,19961.67,11574,58,52,18508.67428571429,16873.133333333335,10404.142857142857,9668.333333333334,9189.77,16020.1,0.0,4495.0,9443.0,0.0
2011-03-29,37190.52,24183,50,46,19071.75571428572,17538.522333333334,10708.57142857143,10054.133333333333,19961.67,19016.94,9382.710000000001,11574.0,13484.0,4823.0
2011-03-30,29523.85,20055,66,63,21667.98142857143,18465.449333333334,12237.0,10699.466666666667,37190.52,21566.02,15026.68,24183.0,13918.0,8387.0
2011-03-31,25621.11,14930,59,57,22804.814285714292,18948.68833333333,13113.714285714286,11088.4,29523.85,36496.79,23621.59,20055.0,18164.0,11566.0
2011-04-01,24487.9,18279,68,59,21251.145714285718,19015.339,12651.714285714286,11200.533333333333,25621.11,27271.1,18666.14,14930.0,13325.0,8608.0
2011-04-02,0.0,0,0,0,20853.545714285716,19209.397666666664,13359.42857142857,11522.9,24487.9,0.0,32818.19,18279.0,0.0,19119.0
2011-04-03,6872.53,5646,19,18,20853.545714285716,18115.458,13359.42857142857,10885.6,0.0,9189.77,17302.55,0.0,4495.0,12930.0
2011-04-04,28998.010000000002,12861,54,49,20522.511428571433,17767.790666666664,13523.857142857143,10642.8,6872.53,19961.67,0.0,5646.0,11574.0,0.0
2011-04-05,28667.42,15175,46,45,21813.41714285715,18734.391,13707.714285714286,11071.5,28998.010000000002,37190.52,9951.67,12861.0,24183.0,5026.0
2011-04-06,12698.32,8011,37,36,20595.831428571433,19358.249333333337,12420.857142857143,11409.8,28667.42,29523.85,20247.850000000002,15175.0,20055.0,11088.0
2011-04-07,16780.32,10063,61,57,18192.184285714287,19106.59833333333,10700.285714285714,11307.233333333334,12698.32,25621.11,22184.11,8011.0,14930.0,13811.0
2011-04-08,22673.91,12272,65,63,16929.21428571429,18926.472,10005.0,11182.3,16780.32,24487.9,20320.23,10063.0,18279.0,11457.0
2011-04-09,0.0,0,0,0,16670.07285714286,19004.928,9146.857142857143,11209.466666666667,22673.91,0.0,24429.77,12272.0,0.0,15222.0
2011-04-10,9879.75,5603,32,31,16670.07285714286,18190.602333333332,9146.857142857143,10702.066666666668,0.0,6872.53,20894.75,0.0,5646.0,9249.0
2011-04-11,20179.7,13127,59,54,17099.675714285717,17823.435666666664,9140.714285714286,10580.533333333333,9879.75,28998.010000000002,0.0,5603.0,12861.0,0.0
2011-04-12,23988.6,14577,60,54,15839.917142857148,18496.092333333334,9178.714285714286,11018.1,20179.7,28667.42,4117.22,13127.0,15175.0,2733.0
2011-04-13,24450.27,18752,60,54,15171.51428571429,19158.471666666668,9093.285714285714,11412.9,23988.6,12698.32,25866.33,14577.0,8011.0,16729.0
2011-04-14,35682.73,18507,82,75,16850.36428571429,19111.26966666667,10627.714285714286,11480.333333333334,24450.27,16780.32,14896.28,18752.0,10063.0,7918.0
2011-04-15,17999.181,11088,41,40,19550.708571428575,19804.151333333335,11834.0,11833.3,35682.73,22673.91,21715.11,18507.0,12272.0,12843.0
2011-04-16,0.0,0,0,0,18882.890142857148,19680.287033333334,11664.857142857143,11774.8,17999.181,0.0,31976.510000000002,11088.0,0.0,19025.0
2011-04-17,12630.34,8136,42,39,18882.890142857148,18614.40336666667,11664.857142857143,11140.633333333333,0.0,9879.75,23334.600000000002,0.0,5603.0,13214.0
2011-04-18,43671.37,26219,62,56,19275.831571428575,18257.5947,12026.714285714286,10971.366666666667,12630.34,20179.7,0.0,8136.0,13127.0,0.0
2011-04-19,18811.19,12902,53,52,22631.784428571435,19713.307033333334,13897.0,11845.333333333334,43671.37,23988.6,19880.99,26219.0,14577.0,13473.0
2011-04-20,25715.8,17851,62,58,21892.154428571434,19677.64703333333,13657.714285714286,11826.3,18811.19,24450.27,16020.1,12902.0,18752.0,9443.0
2011-04-21,27771.04,17075,71,64,22072.944428571434,20000.83703333333,13529.0,12106.566666666668,25715.8,35682.73,19016.94,17851.0,18507.0,13484.0
2011-04-22,0.0,0,0,0,20942.703000000005,20292.640366666667,13324.42857142857,12226.266666666666,27771.04,17999.181,21566.02,17075.0,11088.0,13918.0
2011-04-23,0.0,0,0,0,18371.391428571435,19573.773033333335,11740.42857142857,11762.333333333334,0.0,0.0,36496.79,0.0,0.0,18164.0
2011-04-24,0.0,0,0,0,18371.391428571435,18357.213366666667,11740.42857142857,11156.866666666667,0.0,12630.34,27271.1,0.0,8136.0,13325.0
2011-04-25,0.0,0,0,0,16567.057142857146,17448.1767,10578.142857142857,10712.7,0.0,43671.37,0.0,0.0,26219.0,0.0
2011-04-26,21536.86,14458,59,55,10328.290000000005,17448.1767,6832.571428571428,10712.7,0.0,18811.19,9189.77,0.0,12902.0,4495.0
2011-04-27,23566.91,17658,61,56,10717.671428571432,17859.746366666666,7054.857142857143,11044.8,21536.86,25715.8,19961.67,14458.0,17851.0,11574.0
2011-04-28,21312.18,13106,55,49,10410.687142857147,17979.921033333332,7027.285714285715,11247.6,23566.91,27771.04,37190.52,17658.0,17075.0,24183.0
2011-04-29,0.0,0,0,0,9487.99285714286,17450.643033333334,6460.285714285715,10878.366666666667,21312.18,0.0,29523.85,13106.0,0.0,20055.0
2011-04-30,0.0,0,0,0,9487.99285714286,16466.5147,6460.285714285715,10209.866666666667,0.0,0.0,25621.11,0.0,0.0,14930.0
2011-05-01,6958.11,3814,18,18,9487.99285714286,15612.4777,6460.285714285715,9712.2,0.0,0.0,24487.9,0.0,0.0,18279.0
2011-05-02,0.0,0,0,0,10482.008571428576,15028.151366666665,7005.142857142857,9230.033333333333,6958.11,0.0,0.0,3814.0,0.0,0.0
2011-05-03,28877.21,11134,59,50,10482.008571428576,15028.151366666665,7005.142857142857,9230.033333333333,0.0,21536.86,6872.53,0.0,14458.0,5646.0
2011-05-04,27509.81,17359,62,55,11530.630000000005,15761.6407,6530.285714285715,9412.966666666667,28877.21,23566.91,28998.010000000002,11134.0,17658.0,12861.0
2011-05-05,25191.79,16188,82,76,12093.901428571433,15712.034033333333,6487.571428571428,9562.9,27509.81,21312.18,28667.42,17359.0,13106.0,15175.0
2011-05-06,30783.33,18285,77,64,12648.131428571434,15596.1797,6927.857142857143,9596.666666666666,25191.79,0.0,12698.32,16188.0,0.0,8011.0
2011-05-07,0.0,0,0,0,17045.750000000004,16199.013366666668,9540.0,9939.133333333333,30783.33,0.0,16780.32,18285.0,0.0,10063.0
2011-05-08,18731.98,10621,63,58,17045.750000000004,15639.669366666667,9540.0,9603.7,0.0,6958.11,22673.91,0.0,3814.0,12272.0
2011-05-09,21608.16,11679,63,59,18727.73142857143,15508.2717,10512.42857142857,9548.666666666666,18731.98,0.0,0.0,10621.0,0.0,0.0
2011-05-10,29807.25,16381,70,63,21814.611428571432,16228.5437,12180.857142857143,9937.966666666667,21608.16,28877.21,9879.75,11679.0,11134.0,5603.0
2011-05-11,31848.3,18422,73,56,21947.474285714292,16892.7937,12930.42857142857,10297.233333333334,29807.25,27509.81,20179.7,16381.0,17359.0,13127.0
2011-05-12,59827.74,37090,84,68,22567.258571428574,17281.747033333333,13082.285714285714,10473.733333333334,31848.3,25191.79,23988.6,18422.0,16188.0,14577.0
2011-05-13,25815.72,13265,67,52,27515.25142857143,18476.385033333332,16068.285714285714,11224.166666666666,59827.74,30783.33,24450.27,37090.0,18285.0,18752.0
2011-05-14,0.0,0,0,0,26805.59285714286,18521.90003333333,15351.142857142857,11041.266666666666,25815.72,0.0,35682.73,13265.0,0.0,18507.0
2011-05-15,9667.15,4768,30,29,26805.59285714286,17332.4757,15351.142857142857,10424.366666666667,0.0,18731.98,17999.181,0.0,10621.0,11088.0
2011-05-16,35706.7,15135,64,52,25510.617142857147,17054.74133333333,14515.0,10213.7,9667.15,21608.16,0.0,4768.0,11679.0,0.0
2011-05-17,46361.090000000004,25164,72,56,27524.69428571429,18244.96466666667,15008.714285714286,10718.2,35706.7,29807.25,12630.34,15135.0,16381.0,8136.0
2011-05-18,32775.69,18591,71,62,29889.528571428575,19369.323,16263.42857142857,11285.8,46361.090000000004,31848.3,43671.37,25164.0,18422.0,26219.0
2011-05-19,31521.87,17160,92,82,30022.01285714286,19006.13366666667,16287.57142857143,11031.533333333333,32775.69,59827.74,18811.19,18591.0,37090.0,12902.0
2011-05-20,25351.44,15063,69,58,25978.31714285715,19429.822999999997,13440.42857142857,11173.466666666667,31521.87,25815.72,25715.8,17160.0,13265.0,17851.0
2011-05-21,0.0,0,0,0,25911.991428571437,19417.67766666667,13697.285714285714,11080.533333333333,25351.44,0.0,27771.04,15063.0,0.0,17075.0
2011-05-22,24102.0,12645,61,57,25911.991428571437,18491.976333333336,13697.285714285714,10511.366666666667,0.0,9667.15,0.0,0.0,4768.0,0.0
2011-05-23,31232.53,17479,64,55,27974.112857142864,19295.376333333334,14822.57142857143,10932.866666666667,24102.0,35706.7,0.0,12645.0,15135.0,0.0
2011-05-24,32460.83,14577,62,53,27334.94571428572,20336.46066666667,15157.42857142857,11515.5,31232.53,46361.090000000004,0.0,17479.0,25164.0,0.0
2011-05-25,21870.71,12435,60,52,25349.19428571429,21418.488333333335,13645.0,12001.4,32460.83,32775.69,0.0,14577.0,18591.0,0.0
2011-05-26,32764.38,16146,61,50,23791.340000000004,22147.512,12765.57142857143,12415.9,21870.71,31521.87,21536.86,12435.0,17160.0,14458.0
